User,Totals
(aeropagitica),13793 
-revi,39 
..::11soccero11::..,3 
000meow,1 
001blondjamie,1 
01iproject09,1 
0xF8E8,5 
117Avenue,2 
123Steller,2 
172,138 
17Drew,358 
1982vdven,1 
1Wiki8Q5G7FviTHBac3dx8HhdNYwDVstR,1 
220 of Borg,2 
23skidoo,732 
28bytes,3326 
2over0,1899 
333-blue,2 
5 albert square,6640 
52 Pickup,193 
7,4935 
72bikers,2 
78.26,1970 
7SeriesBOT,6403 
99of9,1 
@pple,738 
A Man In Black,3517 
A Train,388 
A. B.,4041 
A1AA1A,2 
A876,1 
AA,1934 
ABCD,3733 
AGK,13772 
AHMED XIV,4 
AHeneen,6 
AJC3fromS2K,1 
AKeen,42 
AKoval (WMF),3 
APPER,1 
ASDFGH,5 
ATC,2 
ATX-NL,2 
AZT2008,1 
Aarktica,213 
Aaron Brenneman,1428 
Aaron Schulz,9497 
Aaron's The Best,7 
AaronCamp,3 
Ab abhi,3 
Abcmaxx,1 
Abductive,1 
Abdullah Alam,2 
AbdullahiLDN,2 
Abecedare,801 
Abelium,3 
Abiii13wp,1 
Abjiklam,2 
Aboutmovies,1 
Abraham B.S.,2 
Abu-Dun,1 
Acad Ronin,2 
Academic Challenger,23253 
Acalamari,15832 
Acather96,523 
Accounting4Taste,29472 
Acdixon,307 
Acetic Acid,151 
Acewilber,1 
Aciram,4 
Acopyeditor,1 
Acozad,1 
Acropolis now,3 
Acroterion,82760 
Ad Orientem,2963 
Adam (Wiki Ed),2 
Adam Bishop,3885 
Adambiswanger1,143 
Adambro,2298 
Adamtt9,6 
Adashiel,896 
Adavyd,138 
AddWittyNameHere,5 
Addshore,4765 
AdityaChanana,2 
Adityakuk,1 
AdjustShift,767 
Admiral Norton,400 
Admrboltz,5329 
AdrianGamer,1 
Aecis,4105 
Aeroid,2 
Aervanath,2623 
Afasmit,2 
Afil,4 
Aft197,8 
After Midnight,53349 
Afterwriting,4 
Agathoclea,1660 
Agtx,9 
Ahoerstemeier,15752 
Ahonc,45 
Ahoogabooga,1 
Ahunt,1 
Air.light,2 
Aircorn,2 
Airplaneman,6564 
Ais523,348 
Aitias,5468 
Aizaz Arif,1 
AjaxSmack,1 
Ajeebtha,1 
Ajraddatz,136 
Ajv39,1 
Akc1902,1 
Akhilleus,1384 
Akira123,1 
Akluch,1 
Akradecki,5769 
AkshayAnand,2 
Aksi great,2597 
Al Ameer son,204 
Al-Andalusi,1 
Alai,1468 
AlainV,1 
Alan,27 
Alaney2k,2 
Alasdair,802 
AlaskaLava,1 
Albany NY,1 
AlbertBickford,2 
Alburzador,4 
Aldnonymous,14 
Aldux,550 
Ale jrb,2717 
Alechuncho,2 
Aleenf1,1 
Alex Bakharev,4968 
Alex S,38 
Alex Shih,703 
Alex.muller,965 
Alex756,2 
AlexandrDmitri,2908 
Alexandria,3364 
Alexchen4836,1 
Alexf,103079 
Alexikoua,2 
AlexiusHoratius,3730 
Alfa kanima,2 
Alfietucker,2 
Alhutch,829 
Alicia leo86,2 
Alison,13546 
AlisonW,719 
AlistairMcMillan,376 
AliveFreeHappy,235 
Alkivar,3330 
Allen3,12983 
Allixpeeke,1 
AllyUnion,2451 
Aloneinthewild,1 
AlphaBetaGamma01,2 
Alphachimp,11150 
Altenmann,7249 
Alteripse,25 
Alvestrand,574 
Amakuru,1384 
Amalas,1278 
Amalthea,6372 
Amandajm,2 
Amaris Monteon,1 
Amaury,1 
Amberrock,1133 
Amcaja,118 
Amccann421,1 
Ameliorate!,632 
AmiDaniel,4032 
Amire80,634 
Amirk94391,1 
Ammodramus,2 
Amophar,1 
Amortias,1564 
Amorymeltzer,10265 
Amqui,2 
Ams80,12 
An Errant Knight,2 
Anachronist,10635 
Anamdas,1 
Anarchyte,8 
Anas Salloum,1024 
Anastan,4 
Ancheta Wis,49 
AndersonPv,1 
Andonic,2351 
Andre Engels,3 
Andre666,2 
Andreasmperu,2 
Andrei Stroe,7 
Andres,11 
Andrevan,2330 
Andrew Davidson,2 
Andrew Gray,1984 
Andrew Levine,797 
Andrew Norman,160 
Andrew Yong,32 
Andrew c,1700 
AndrewNJ,4 
Andrewa,600 
Andrewgprout,1 
Andrewrabbott,8 
Andris,17 
Android79,3734 
Andrwsc,9221 
Andrzejbanas,2 
Andy Dingley,3 
Andy M. Wang,154 
AndyZ,1041 
AnemoneProjectors,5802 
Anetode,12268 
AngelOfSadness,1933 
Angela,2699 
Angelo.romano,1531 
Angelwik,1 
Angr,36004 
Angusmclellan,21256 
AniMate,575 
Animalparty,6 
Animum,4577 
Aninonymous,1 
Anirban09,1 
Anjana Larka,2 
Anna Frodesiak,13190 
Anne Delong,2588 
Anomie,10664 
AnomieBOT III,138359 
AnonEMouse,339 
AnonWikiEditor,2 
Anonymous Dissident,3354 
Anonymous editor,1003 
Another Believer,36 
Another Music Nerd,1 
AntanO,2 
Antandrus,15068 
Anthere,101 
Anthony Appleyard,75738 
Anthony Bradbury,50597 
AntiAbuseBot,947 
Antidiskriminator,4 
Antonio991981,2 
AntonioMartin,68 
Anywikiuser,2 
Aoidh,2 
Apap04,1 
Apettyfer,1 
Apokryltaros,1 
Apollo The Logician,2 
Appraiser,335 
AquilaXIII,50 
Aqwis,462 
Aranel,1145 
Arbitrarily0,3096 
Arbor to SJ,8 
Arcadian,499 
Arcarius,2 
ArchAngelAvenger,25 
Archtransit,53 
Arctic.gnome,1056 
Aridd,2 
Aris Katsaris,7 
Arjayay,2 
Arjun Kapoor 85,2 
Arjun01,1153 
Armbrust,3 
Arminden,1 
Arminius,157 
ArnoldReinhold,327 
Aroldisbetances,2 
ArsenalFan700,6 
Arsenikk,666 
Art LaPella,94 
Artem.komisarenko,2 
Arthur Rubin,2009 
Aruk Besadii Aora,2 
Arvindn,19 
Arwel Parry,955 
Aryan Ashik,2 
Asajeeka,2 
Asbestos,102 
Ashinpt,2 
Ashley Pomeroy,2 
Ashtekaros,2 
Aspects,7 
Asqueladd,1 
Asterion,343 
AstroNomer,2 
Astronautics~enwiki,882 
Asturkian,3 
Atama,4106 
Athaenara,115852 
Atif000,2 
Atlant,699 
Atlantic306,1 
Atrialbyfire,1 
AuburnPilot,5510 
Audacity,50 
Aude,1917 
Aude9331,2 
Aufseiner,3 
Auntof6,1 
AusLondonder,1 
Ausir,34 
AustralianRupert,2624 
Autovision007,2 
Avaya1,2 
Avicennasis,17 
Avocato,60 
Avraham,5024 
