User	DL	UD	RD	ES	PT	UP	PM	BL	UB	BM	UR	RM	Total
Acropolis now	0	0	0	0	3	0	0	0	0	0	0	0	3
Acroterion	52389	198	497	0	1154	22	85	4949	79	256	0	30	59659
Adam Bishop	3655	19	0	0	46	14	2	122	22	0	0	1	3881
Adambiswanger1	75	0	0	0	15	4	0	48	1	0	0	0	143
Adambro	1953	18	3	0	57	1	7	239	6	9	0	5	2298
Adashiel	362	51	0	0	51	33	1	369	29	0	0	0	896
Addshore	3155	46	14	0	95	5	35	282	12	8	0	34	3686
AdjustShift	164	0	0	0	17	1	1	551	2	29	0	2	767
Admiral Norton	380	6	0	0	6	0	0	6	0	0	0	2	400
Admrboltz	3258	6	2	0	43	15	1	384	14	5	0	2	3730
Aecis	3805	39	0	0	91	5	0	163	3	0	0	0	4106
Aervanath	2153	309	0	0	48	6	6	53	10	2	0	0	2587
After Midnight	52878	355	0	0	32	7	0	61	6	0	0	0	53339
Agathoclea	1212	65	1	0	54	7	4	175	16	1	0	2	1537
Ahoerstemeier	13563	107	0	0	43	5	1	2023	11	2	0	0	15755
Airplaneman	4234	77	29	0	720	27	134	117	0	2	0	6	5346
Ais523	299	16	0	0	16	3	0	8	6	0	0	0	348
Aitias	3438	68	0	0	224	18	298	1224	78	51	0	74	5473
Akhilleus	861	5	0	0	46	3	4	433	30	1	0	0	1383
Akradecki	5185	53	0	0	168	3	3	304	22	31	0	0	5769
Aksi great	1926	12	0	0	28	9	1	591	30	0	0	0	2597
Al Ameer son	94	5	0	0	8	2	3	6	1	0	0	1	120
Alai	1393	17	0	0	10	3	0	42	3	0	0	0	1468
AlainV	1	0	0	0	0	0	0	0	0	0	0	0	1
Alasdair	547	3	0	0	11	1	0	227	11	1	0	0	801
Aldux	124	1	0	0	170	36	0	201	18	0	0	0	550
Ale jrb	1472	10	0	0	7	1	0	423	27	1	0	4	1945
Alex Bakharev	1754	156	3	0	511	47	54	1842	185	6	0	0	4558
Alex S	34	4	0	0	0	0	0	0	0	0	0	0	38
Alex Shih	312	3	0	0	12	5	0	41	0	0	0	0	373
Alex.muller	569	25	5	0	25	1	3	311	15	0	0	11	965
Alex756	2	0	0	0	0	0	0	0	0	0	0	0	2
AlexandrDmitri	2434	12	8	0	26	1	4	398	4	14	0	7	2908
Alexandria	2628	23	11	0	89	6	20	522	37	25	0	1	3362
Alexf	36142	234	484	0	530	12	99	18601	64	91	0	1	56258
AlexiusHoratius	215	0	0	0	1506	21	332	548	0	10	0	0	2632
Alhutch	621	3	0	0	15	6	0	175	9	0	0	0	829
Alison	2854	208	403	194	1454	203	247	6702	406	138	0	87	12896
AlisonW	496	11	0	0	59	5	2	131	10	0	0	0	714
AlistairMcMillan	264	22	0	0	18	1	1	65	4	0	0	0	375
AliveFreeHappy	222	1	0	0	3	0	0	6	0	0	0	0	232
Alkivar	2396	136	0	0	252	27	9	470	41	0	0	0	3331
Allen3	11506	84	7	0	508	56	18	150	5	0	0	1	12335
AllyUnion	2242	47	0	0	100	11	1	39	11	1	0	0	2452
Alphachimp	6552	108	0	0	292	146	1	3927	118	2	0	0	11146
Altenmann	5195	267	0	0	287	65	24	1303	100	5	0	0	7246
Alteripse	6	0	0	0	3	1	0	14	1	0	0	0	25
Alvestrand	470	30	0	0	8	4	0	56	4	2	0	0	574
Amalas	1220	2	0	0	4	52	0	0	0	0	0	0	1278
Amalthea	4482	214	13	0	186	113	105	817	74	107	0	108	6219
Amatulic	4124	67	12	0	385	11	71	1189	55	53	0	20	5987
Amberrock	743	9	0	0	23	5	0	120	9	0	0	0	909
Amcaja	54	3	0	0	0	1	0	58	2	0	0	0	118
Ameliorate!	390	6	0	0	46	3	2	127	8	1	0	2	585
AmiDaniel	2805	138	0	0	165	44	2	752	126	1	0	1	4034
Amire80	465	45	0	0	10	2	1	36	5	1	0	1	566
Amophar	0	0	0	0	1	0	0	0	0	0	0	0	1
Amorymeltzer	5365	98	13	0	86	15	12	590	12	26	0	96	6313
Ams80	12	0	0	0	0	0	0	0	0	0	0	0	12
Anas Salloum	665	5	0	0	1	0	0	351	2	0	0	0	1024
Ancheta Wis	17	3	1	0	3	0	1	11	0	0	0	0	36
Andonic	437	29	0	0	360	39	52	1372	53	0	0	4	2346
Andre Engels	2	0	0	0	0	0	0	1	0	0	0	0	3
Andres	3	4	0	0	1	0	0	0	0	0	0	0	8
Andrevan	715	93	1	0	23	12	0	93	30	3	1229	69	2268
Andrew Gray	1492	153	3	0	177	7	10	44	20	1	0	20	1927
Andrew Levine	718	15	0	0	19	2	0	36	6	0	0	0	796
Andrew Norman	48	1	0	0	27	2	0	75	7	0	0	0	160
Andrew Yong	24	7	0	0	0	0	0	0	0	0	0	0	31
Andrew c	1449	65	4	0	39	3	2	125	8	2	0	3	1700
Andrewa	319	18	0	0	1	0	0	6	0	0	0	0	344
Andris	17	0	0	0	0	0	0	0	0	0	0	0	17
Android79	3349	27	0	0	56	13	0	260	29	0	0	0	3734
Andrwsc	8584	119	2	0	86	55	11	133	2	1	0	0	8993
AndyZ	912	12	0	0	0	0	0	113	4	0	0	0	1041
AnemoneProjectors	3318	503	156	0	270	60	21	405	3	20	0	1	4757
Anetode	9606	366	1	0	263	14	8	1292	61	0	0	8	11619
AngelOfSadness	1448	5	0	0	59	2	6	158	14	1	0	0	1693
Angela	2360	44	0	0	5	2	0	59	30	0	158	7	2665
Angelo.romano	1109	122	0	0	163	20	16	90	2	2	0	0	1524
Angr	34528	217	3	0	228	55	35	830	30	5	0	0	35931
Angusmclellan	20908	228	3	0	14	2	1	74	10	2	0	17	21259
AniMate	316	10	28	0	24	3	1	154	13	19	0	3	571
Animum	1926	276	2	0	227	29	56	1714	319	4	0	28	4581
Anomie	208	9	4	0	140	1	75	23	6	9357	0	1	9824
AnonEMouse	146	26	0	0	30	4	2	122	9	0	0	0	339
Anonymous Dissident	1515	45	0	0	385	34	59	502	15	7	723	68	3353
Anonymous editor	481	1	0	0	57	16	0	431	32	0	0	0	1018
Antandrus	7723	27	24	0	447	59	44	5894	357	110	0	5	14690
Anthere	38	1	0	0	4	4	0	4	2	0	0	2	55
Anthony Appleyard	35770	7370	0	0	170	10	44	1	0	0	0	0	43365
Anthony Bradbury	22996	107	4	0	125	3	6	2002	59	68	0	10	25380
AntiAbuseBot	54	0	7	0	0	0	46	1105	2	21	0	0	1235
AntonioMartin	11	6	0	0	13	5	2	5	18	0	0	0	60
Apokryltaros	0	0	0	0	1	0	0	0	0	0	0	0	1
Appraiser	323	6	0	0	5	0	0	1	0	0	0	0	335
Aqwis	250	30	0	0	76	6	29	55	2	0	0	8	456
Aranel	1087	18	0	0	13	0	0	24	3	0	0	0	1145
Arbitrarily0	2440	308	0	0	58	2	11	0	0	0	0	117	2936
Arcadian	348	33	0	0	33	1	0	79	5	0	0	0	499
Archtransit	5	2	0	0	13	2	1	17	15	0	0	0	55
Arctic.gnome	658	67	1	0	39	5	5	28	1	3	0	3	810
Aris Katsaris	6	0	0	0	1	0	0	0	0	0	0	0	7
Arjun01	567	6	0	0	118	23	0	422	14	3	0	0	1153
Arminius	130	1	0	0	7	3	0	14	2	0	0	0	157
ArnoldReinhold	288	3	0	0	7	2	2	8	2	1	0	0	313
Arsenikk	513	3	0	0	2	0	0	1	0	0	0	1	520
Art LaPella	78	2	0	0	0	0	0	0	0	0	0	0	80
Arthur Rubin	576	65	63	0	53	11	6	566	52	19	0	2	1413
Aruk Besadii Aora	0	0	0	0	2	0	0	0	0	0	0	0	2
Arvindn	17	0	0	0	1	1	0	0	0	0	0	0	19
Arwel Parry	149	8	0	0	43	8	0	686	39	1	0	0	934
Asbestos	72	2	0	0	0	0	0	25	3	0	0	0	102
Asterion	97	7	0	0	72	8	3	126	15	0	0	1	329
AstroNomer	0	0	0	0	0	0	0	2	0	0	0	0	2
Astronautics	524	6	0	0	35	41	0	139	137	0	0	0	882
Atama	2673	51	27	0	41	7	3	200	86	23	0	1	3112
Athaenara	112417	439	0	0	36	2	2	54	6	2	0	0	112958
Atlant	92	1	0	0	11	0	0	573	20	2	0	0	699
AuburnPilot	3135	228	7	0	523	68	53	1196	143	29	0	20	5402
Audacity	29	4	0	0	2	1	0	2	1	0	0	0	39
Aude	1202	41	0	0	48	11	6	520	17	1	0	2	1848
Auntof6	0	0	0	0	0	0	0	0	0	0	0	1	1
Ausir	26	2	0	0	1	0	0	1	0	0	0	0	30
Avraham	1688	166	117	221	214	42	23	1406	139	89	555	176	4836
Awiseman	20	2	0	0	16	0	0	9	0	0	0	0	47
Awolf002	13	0	0	0	0	0	0	2	0	0	0	0	15
AxelBoldt	51	8	0	0	10	1	0	0	0	0	0	0	70
AzaToth	1909	133	8	0	125	43	37	175	26	1	0	8	2465
B	18342	278	34	0	337	29	38	888	106	12	0	13	20077
BD2412	6507	3802	5	0	65	17	3	259	25	6	0	1	10690
BDD	2	0	0	0	0	0	0	0	0	0	0	0	2
BOZ	62	662	0	0	78	8	19	3	0	0	0	0	832
Babajobu	298	3	0	0	1	1	0	21	3	2	0	0	329
Baboon Faceless	0	0	0	0	2	0	0	0	0	0	0	0	2
Backslash Forwardslash	4355	92	0	0	89	4	12	403	6	61	0	7	5029
Bagumba	17	1	2	0	89	6	23	62	6	4	0	0	210
Bahamut0013	1	0	0	0	1	0	0	0	0	0	0	1	3
Bald Zebra	702	17	0	0	33	2	0	11	1	2	0	0	768
Balloonman	370	16	0	0	14	2	2	53	9	4	0	2	472
Banes	62	7	0	0	2	0	0	158	2	0	0	0	231
Banno	10	5	0	0	9	2	0	50	2	0	0	0	78
BanyanTree	2270	69	1	0	204	245	6	412	11	0	0	0	3218
Barek	689	24	121	0	299	3	43	1040	13	97	0	0	2329
Barneca	1231	47	0	0	110	11	14	1013	46	19	0	1	2492
Barneca sock 1	0	0	0	0	1	0	0	0	0	0	0	0	1
BaronLarf	211	26	0	0	26	1	1	190	1	2	0	0	458
Barras	1	0	0	0	0	0	0	7	0	0	0	0	8
Basalisk	379	9	7	0	22	1	2	151	10	19	0	3	603
Bastique	365	97	9	3	48	8	5	121	51	0	11	51	769
Bazonka	0	0	0	0	1	0	0	0	0	0	0	0	1
Bbatsell	391	9	0	0	18	2	0	350	18	0	0	0	788
Bbb23	2176	7	10	0	221	8	21	831	14	51	0	0	3339
Bcorr	132	9	0	0	13	1	0	73	10	0	2	1	241
Bdesham	27	0	0	0	3	0	0	0	0	0	0	0	30
Bduke	267	19	0	0	32	9	3	34	0	0	0	0	364
Bearcat	8919	622	30	0	317	27	11	100	8	2	0	0	10036
Bearian	1818	22	0	0	387	8	12	840	40	5	0	1	3133
Bedford	9	3	0	0	50	0	4	5	2	0	0	0	73
Beeblebrox	6746	79	179	1	916	30	118	2380	270	317	0	26	11062
Beetstra	1163	118	10	0	151	30	22	898	57	44	0	2	2495
Bel123456	0	0	0	0	1	0	0	0	0	0	0	0	1
Beland	201	1	0	0	14	12	1	13	0	0	0	0	242
Bellhalla	22	2	0	0	0	0	0	0	0	0	0	0	24
Ben MacDui	1133	8	0	0	25	0	1	35	1	0	0	0	1203
Bencherlite	6430	197	113	0	420	21	45	717	10	26	0	20	7999
Bencmq	2	1	0	0	0	0	0	0	0	0	0	0	3
Bennylin	1	0	0	0	0	0	0	0	0	0	0	0	1
Berean Hunter	33	17	4	0	73	2	18	654	4	51	0	0	856
Berig	39	0	0	0	2	0	2	10	0	0	0	2	55
Betacommand	7463	46	0	0	76	379	0	3297	120	0	0	0	11381
Bgwhite	82	3	1	0	4	0	0	2	0	0	0	0	92
Bhadani	1314	7	0	0	98	19	1	479	10	1	0	0	1929
Bibliomaniac15	4446	28	0	0	248	37	25	1504	23	6	1002	77	7396
BigDom	531	8	0	0	1	0	0	0	0	0	0	0	540
BigHaz	3194	2	0	0	8	6	0	33	2	0	0	0	3245
BigrTex	964	10	0	0	2	0	0	1	0	0	0	0	977
Bigtimepeace	566	9	0	0	5	1	1	81	4	2	0	1	670
Bill	0	0	0	0	1	0	0	0	0	0	0	0	1
Billinghurst	1471	16	30	0	16	1	0	360	17	18	0	9	1938
BillyH	48	2	0	0	0	1	0	1	0	0	0	0	52
BirgitteSB	176	7	0	0	0	0	0	2	1	0	0	1	187
Bishonen	664	78	1	0	243	52	17	616	210	5	0	5	1891
Bishzilla	53	11	0	0	16	2	2	24	6	0	0	5	119
Bjarki S	94	0	0	0	2	1	0	41	4	0	0	0	142
Bjelleklang	957	13	3	0	17	1	5	40	3	8	0	0	1047
Bkell	1524	32	8	0	16	2	1	4	0	0	0	0	1587
Bkonrad	1029	195	10	0	12	0	0	166	2	0	0	0	1414
Black Falcon	6536	88	1	0	3	1	0	29	1	0	0	0	6659
Black Kite	7724	231	109	0	639	68	90	2024	144	89	0	18	11136
Blankfaze	386	1	0	0	3	2	0	7	1	0	0	0	400
Blood Red Sandman	726	8	10	0	6	0	0	390	14	20	0	1	1175
Blubberboy92	0	0	0	0	1	0	0	0	0	0	0	0	1
Bluemoose	10610	47	0	0	27	10	0	93	18	0	0	0	10805
Bluerasberry	0	0	0	0	0	0	0	0	0	0	0	3	3
Blurpeace	403	25	35	0	18	3	4	65	3	3	0	10	569
Bmicomp	404	2	0	0	6	4	0	38	11	0	0	0	465
Bob the Wikipedian	3756	9	1	0	49	0	2	2	0	0	0	1	3820
Bobak	235	19	0	0	169	6	9	775	11	11	0	0	1235
Bobet	4966	181	0	0	56	18	1	225	10	0	0	0	5457
Bobo192	4961	3	0	0	2	3	0	2	0	0	0	0	4971
Bogdangiusca	3207	66	0	0	28	10	1	113	13	0	0	0	3438
Boing! said Zebedee	7956	90	125	0	378	27	24	918	99	297	0	4	9918
Bongwarrior	17760	93	298	0	1563	44	345	11631	44	376	0	7	32161
Bonkers Bobcat	0	0	0	0	1	0	0	0	0	0	0	0	1
Bookofjude	650	27	0	0	29	5	0	85	9	0	0	0	805
Bopped Kia	0	0	0	0	1	0	0	0	0	0	0	0	1
BorgHunter	660	27	0	0	55	19	1	117	28	0	0	0	907
BorgQueen	4146	76	0	0	1361	137	62	3684	171	25	0	0	9662
Borisblue	248	1	0	0	14	39	0	92	8	0	0	0	402
Bovlb	31	2	0	0	18	1	1	34	2	1	0	1	91
BozMo	294	6	2	0	21	4	3	164	18	0	0	0	512
BradBeattie	294	0	0	0	6	0	0	118	3	0	0	0	421
BradPatrick	17	0	0	0	4	0	0	5	0	0	0	0	26
Bradeos Graphon	4880	19	0	0	65	19	3	1214	80	0	0	0	6280
Brandon	3922	78	1	0	138	41	29	871	39	49	0	23	5191
Bratsche	568	16	0	0	18	46	0	145	19	0	0	0	812
Brendanconway	1005	26	9	0	31	8	3	91	15	0	0	4	1192
BrendelSignature	5	0	0	0	74	5	4	105	8	0	0	0	201
Brian	11	3	0	0	3	0	1	3	1	0	0	0	22
Brian Kendig	28	3	0	0	5	6	0	2	0	0	0	0	44
Brian0918	932	79	0	0	258	47	4	2145	109	1	0	0	3575
Brianga	2380	9	0	0	1	1	1	471	7	5	0	0	2875
Briangotts	138	7	0	0	1	0	0	7	0	0	0	0	153
Brighterorange	181	12	0	0	1	0	0	21	1	0	0	0	216
Brion VIBBER	194	9	0	0	12	0	1	27	11	0	0	4	258
Brockert	190	51	0	0	3	3	0	31	30	0	0	0	308
BrokenSegue	1374	11	0	0	63	67	0	153	40	0	0	0	1708
Brookie	4448	60	6	0	320	6	4	882	9	50	0	0	5785
BrownHairedGirl	2677	211	0	0	168	10	13	144	18	4	0	0	3245
Bryan Derksen	828	324	0	0	5	7	0	10	0	0	0	2	1176
Bsadowski1	1318	21	967	0	335	8	251	5416	80	1044	0	16	9456
Bubba hotep	3312	72	9	0	60	3	7	1052	12	27	0	9	4563
Buchanan-Hermit	514	18	0	0	28	6	0	452	20	0	0	0	1038
Bucketsofg	657	22	0	0	66	6	0	224	8	0	0	0	983
Buckshot06	539	14	0	0	47	0	8	49	1	1	0	0	659
Bumm13	860	42	0	0	6	1	0	32	4	2	0	5	952
Bunchofgrapes	738	10	0	0	62	44	0	203	37	0	0	0	1094
Burgundavia	1105	0	0	0	4	0	0	1	0	0	0	0	1110
Burstorder	0	0	0	0	2	0	0	0	0	0	0	0	2
Butseriouslyfolks	5143	83	0	0	36	3	1	137	15	0	0	0	5418
Bwilkins	5529	63	9	0	232	4	20	685	132	264	0	20	6958
C-3PO	0	0	0	0	3	0	0	0	0	0	0	0	3
C.Fred	15738	145	155	0	343	9	13	2472	48	66	0	1	18990
C12H22O11	1357	5	0	0	49	8	0	47	7	0	0	0	1473
CALR	29	0	0	0	0	0	0	1	0	0	0	0	30
CAT:TEMP deletion bot	2120	0	0	0	0	0	0	0	0	0	0	0	2120
CBDunkerson	3506	64	0	0	683	49	0	32	22	0	0	1	4357
CBM	4559	166	8	0	269	101	26	95	32	4	0	59	5319
CIreland	1746	44	23	0	239	17	34	537	19	25	0	1	2685
CJ	1933	79	0	0	112	22	3	277	18	0	0	3	2447
CJCurrie	442	23	9	0	130	9	2	129	13	0	0	0	757
CJLL Wright	1872	30	0	0	61	3	7	256	4	0	0	0	2233
CLW	13930	54	0	0	3	0	0	26	0	0	0	0	14013
CMBJ	0	0	0	0	1	0	0	0	0	0	0	0	1
COGDEN	65	18	19	0	3	1	0	4	0	1	0	0	111
CRGreathouse	19	0	0	0	5	0	3	1	1	1	0	0	30
CSTAR	58	5	0	0	6	3	0	93	3	0	0	0	168
CT Cooper	1365	464	145	0	444	91	118	536	38	61	0	56	3318
CYD	1	0	0	0	1	0	0	0	0	0	0	0	2
Cactus.man	594	18	0	0	61	34	0	179	10	0	0	0	896
CactusWriter	7288	179	53	0	104	3	2	162	6	9	0	5	7811
Cacycle	189	11	0	0	26	2	1	13	1	0	0	1	244
Cailil	199	4	13	0	36	0	2	131	14	14	0	0	413
Caknuck	2132	9	0	0	292	40	53	803	12	9	0	0	3350
Calliopejen1	5639	158	106	0	12	3	0	16	0	0	0	1	5935
Calmer Waters	14907	13	19	0	84	1	7	569	9	17	0	105	15731
Caltrop	58	22	0	0	0	0	0	8	3	0	0	0	91
CambridgeBayWeather	17354	345	6	0	336	53	159	1208	24	8	0	0	19493
Camembert	12	2	0	0	0	1	0	0	0	0	0	0	15
Camw	626	25	25	0	26	3	4	224	0	10	0	0	943
Can't sleep, clown will eat me	9514	230	0	0	3000	125	133	32088	586	0	0	0	45676
Canadian Paul	1215	55	0	0	23	6	1	27	3	0	0	0	1330
Canadian-Bacon	426	2	0	0	16	3	0	232	5	0	0	0	684
CanadianCaesar	3505	62	0	0	53	14	0	1084	85	0	0	0	4803
Canderson7	1184	11	0	0	18	13	1	220	2	0	0	0	1449
Canley	1015	14	0	0	2	1	0	5	0	0	0	0	1037
Canterbury Tail	2466	8	0	0	102	8	17	490	23	19	0	0	3133
Cantthinkofagoodname	2	0	0	0	0	0	0	2	0	0	0	0	4
CapitalR	9233	11481	0	0	19	9	0	50	1	1	0	1	20795
Capitalistroadster	621	1	0	0	3	0	0	25	3	0	0	0	653
Carabinieri	454	7	0	0	9	3	0	3	2	0	0	0	478
Carbonite	188	3	0	0	28	10	0	226	22	0	0	0	477
Carcharoth	45	78	2	0	5	3	1	1	2	0	0	0	137
Caribbean H.Q.	377	16	0	0	75	10	9	259	20	0	0	1	767
Carioca	3049	14	0	0	10	2	1	11	0	1	0	0	3088
Carlosguitar	2924	20	0	0	30	1	3	167	11	0	0	0	3156
Carlossuarez46	10858	163	0	0	31	4	0	70	6	1	0	0	11133
Carnildo	2425	100	0	0	104	21	3	68	25	0	0	3	2749
Cary Bass	4	3	14	17	5	1	1	1	2	0	2	0	50
Casliber	189	119	41	1	356	34	91	134	6	2	0	18	991
Catbar	28	0	0	0	2	1	0	11	0	0	0	0	42
Catfish Jim and the soapdish	853	26	0	0	26	2	0	53	0	4	0	1	965
CatherineMunro	69	13	0	0	0	0	0	3	3	0	0	0	88
Catrope	2	0	0	0	0	0	0	0	0	0	0	27	29
CattleGirl	908	12	0	0	19	3	1	42	7	0	0	0	992
Caulde	2522	84	0	0	423	28	54	892	36	0	0	78	4117
Causa sui	2759	56	35	0	222	62	34	340	25	15	0	2	3550
Cbl62	211	5	0	0	9	0	0	0	0	0	0	0	225
Cbrown1023	3430	81	1	0	404	74	8	206	32	0	0	9	4245
Cburnett	52	18	0	0	6	2	0	14	5	0	0	0	97
Cdc	2188	10	0	0	10	9	0	21	2	0	0	0	2240
Cecropia	39	3	0	0	36	5	0	6	6	0	215	334	644
Cedrus-Libani	101	4	0	0	1	0	0	0	0	0	0	0	106
Celestianpower	745	9	0	0	19	3	0	170	70	0	0	0	1016
Cenarium	1824	81	2	0	399	149	221	140	4	9	0	34	2863
Centrx	17227	406	0	0	1007	947	13	1334	212	0	0	1	21147
Ceranthor	308	2	0	0	0	0	0	148	0	2	0	0	460
CesarB	3606	142	0	0	123	49	0	942	212	0	0	0	5074
Ceyockey	1793	52	0	0	5	0	0	16	2	0	0	0	1868
Chadloder	0	0	0	0	0	0	0	6	0	0	0	0	6
Chairboy	5162	13	0	0	69	8	0	189	14	0	0	0	5455
Chamal N	154	4	0	0	85	5	24	104	2	2	0	5	385
Chancemill	0	0	0	0	1	1	0	2	0	0	0	0	4
Charles Matthews	2028	52	0	0	5	1	0	144	21	0	0	0	2251
CharlieEchoTango	1884	29	64	0	75	6	11	758	4	44	0	28	2903
Chase me ladies, I'm the Cavalry	4392	129	144	34	540	33	62	1449	50	33	0	10	6876
Chaser	2371	135	7	0	346	46	43	897	147	30	0	15	4037
Ched	184	12	9	0	10	2	2	35	9	6	0	7	276
Chell and the cake	0	0	0	0	2	0	0	0	0	0	0	0	2
Chessnotator1967	0	0	0	0	1	0	0	0	0	0	0	0	1
Chick Bowen	4891	230	1	0	90	15	9	143	30	0	0	1	5410
Chillum	1496	27	0	0	61	12	7	742	52	76	0	10	2483
Chmod007	13	2	0	0	2	0	0	1	1	0	0	0	19
Chochopk	27	37	0	0	1	0	0	2	1	0	0	0	68
Choess	45	13	0	0	0	0	0	5	0	0	0	0	63
Cholmes75	4637	10	0	0	26	0	0	112	3	0	0	0	4788
Chris 73	1938	15	0	0	64	8	1	728	30	3	0	0	2787
Chris G	6928	186	2	0	258	17	41	2964	73	233	0	15	10717
Chris Roy	3	0	0	0	0	0	0	1	0	0	0	0	4
ChrisGriswold	1126	16	0	0	51	8	0	210	21	0	0	0	1432
ChrisO	2405	22	0	0	337	63	35	757	39	3	0	1	3662
ChrisTheDude	880	20	0	0	8	3	0	24	2	0	0	0	937
Chrislk02	4298	61	0	0	136	21	8	1632	91	12	0	6	6265
Christine (WMF)	1	0	1	0	0	0	0	0	0	0	0	0	2
Christopher Mahan	38	5	0	0	0	0	0	0	0	0	0	0	43
Christopher Parham	747	10	0	0	4	2	0	24	1	0	0	0	788
Christopher Sundita	66	39	0	0	10	4	0	17	2	0	0	0	138
Chuck SMITH	0	1	0	0	0	0	0	0	0	0	0	0	1
Chunky Rice	347	1	0	0	5	3	0	31	2	0	0	0	389
Chuq	229	21	4	0	13	2	1	95	10	0	0	0	375
CieloEstrellado	0	0	0	0	1	0	0	0	0	0	0	0	1
Cimon Avaro	238	10	0	0	2	5	1	4	0	0	6	5	271
Circeus	1768	8	0	0	50	27	0	157	13	0	0	0	2023
Cirt	28893	334	23	0	1236	22	202	9722	70	52	0	24	40578
Citicat	757	19	0	0	24	1	0	36	4	0	0	0	841
Ck lostsword	310	4	0	0	13	1	5	308	16	0	0	0	657
Ckatz	1635	78	147	0	252	7	64	1337	18	43	0	5	3586
Clarkk	23	0	0	0	0	1	0	0	0	0	0	0	24
Cleared as filed	1346	19	0	0	0	0	0	53	2	0	0	0	1420
Climie.ca	0	0	0	0	2	1	0	13	1	1	0	1	19
ClockworkLunch	75	4	0	0	11	1	0	4	0	0	0	0	95
ClockworkSoul	759	46	1	0	39	7	4	223	19	4	0	0	1102
Closedmouth	28042	213	190	0	543	11	124	3512	71	157	0	55	32918
CloudNine	424	15	0	0	24	1	2	32	2	0	0	0	500
ClueBot	0	0	0	0	1	0	0	0	0	0	0	0	1
Cnwb	661	11	0	0	0	0	0	23	2	0	0	0	697
Cobaltbluetony	7311	93	5	0	452	24	9	471	22	5	0	0	8392
Cobi	53	1	0	0	21	0	3	8	4	0	0	4	94
Coelacan	1194	30	0	0	85	10	1	845	53	0	0	0	2218
Coffee	1591	182	6	0	194	10	172	470	19	96	0	15	2755
Coffeedrinker87	0	0	0	0	1	0	0	0	0	0	0	0	1
Cohesion	6799	48	0	0	2	18	1	3	0	0	0	0	6871
Commander Keane	4893	232	2	0	44	22	2	157	29	2	0	13	5396
Connormah	116	18	186	0	168	4	103	1548	10	62	0	1	2216
Conscious	13449	65	0	0	2	2	0	56	0	0	0	0	13574
Consumed Crustacean	741	25	0	0	46	3	1	359	36	1	0	0	1212
Conti	466	45	1	0	14	38	7	75	3	0	0	1	650
Cool Hand Luke	959	590	1	0	65	12	21	96	18	0	0	0	1762
Cool3	35	0	0	0	3	2	0	22	1	2	0	3	68
Coralmizu	168	2	0	0	23	1	2	47	2	1	0	0	246
Coredesat	11148	136	0	0	235	25	11	494	60	0	0	0	12109
Coren	964	29	61	3	69	8	10	410	56	27	0	3	1640
Courcelles	74334	1021	2358	32	5971	763	1060	3736	69	293	0	3625	93262
Cowman109	433	36	0	0	101	43	4	360	44	0	0	0	1021
Craigy144	3099	11	0	0	8	3	1	38	0	0	0	1	3161
Crazycomputers	755	14	66	0	88	15	11	955	96	20	0	6	2026
Crazytales	269	23	5	0	20	2	2	124	30	5	0	0	480
Cremepuff222	176	6	0	0	3	2	1	98	5	0	0	0	291
Crisco 1492	2261	99	49	0	75	0	7	18	0	5	0	0	2514
Croat Canuck	83	3	0	0	1	1	0	5	1	0	0	0	94
Crum375	187	18	1	0	98	7	24	291	13	2	0	0	641
Cryptic	9386	238	0	0	137	15	1	322	21	0	0	0	10120
