User	DL	UD	RD	ES	PT	UP	PM	BL	UB	BM	UR	RM	Total
Airplaneman	3751	67	13	0	380	21	87	92	0	1	0	6	4418
Ais523	299	16	0	0	16	3	0	8	6	0	0	0	348
Aitias	3438	68	0	0	224	18	298	1224	78	51	0	74	5473
Akhilleus	858	4	0	0	45	3	4	431	30	1	0	0	1376
Akradecki	5185	53	0	0	168	3	3	304	22	31	0	0	5769
Aksi great	1926	12	0	0	28	9	1	591	30	0	0	0	2597
Al Ameer son	31	3	0	0	7	2	3	6	1	0	0	1	54
Alai	1393	17	0	0	10	3	0	42	3	0	0	0	1468
AlainV	1	0	0	0	0	0	0	0	0	0	0	0	1
Alasdair	547	3	0	0	11	1	0	227	11	1	0	0	801
Aldux	118	1	0	0	170	36	0	201	18	0	0	0	544
Ale jrb	1427	10	0	0	6	1	0	414	27	1	0	4	1890
Alex Bakharev	1750	156	3	0	502	46	50	1829	185	6	0	0	4527
Alex S	34	4	0	0	0	0	0	0	0	0	0	0	38
Alex Shih	312	3	0	0	12	5	0	41	0	0	0	0	373
Alex.muller	556	25	3	0	24	1	2	309	15	0	0	11	946
Alex756	2	0	0	0	0	0	0	0	0	0	0	0	2
AlexandrDmitri	1746	9	6	0	10	1	3	272	4	8	0	1	2060
Alexf	24683	151	265	0	395	11	88	7361	43	17	0	0	33014
AlexiusHoratius	214	0	0	0	713	9	189	526	0	8	0	0	1659
Alhutch	621	3	0	0	15	6	0	175	9	0	0	0	829
Alison	2663	183	268	168	1292	201	207	5709	367	101	0	77	11236
AlisonW	488	11	0	0	56	5	2	126	10	0	0	0	698
AlistairMcMillan	259	20	0	0	17	1	0	64	4	0	0	0	365
AliveFreeHappy	220	1	0	0	3	0	0	6	0	0	0	0	230
Alkivar	2396	136	0	0	252	27	9	470	41	0	0	0	3331
Allen3	11269	69	1	0	335	54	16	145	5	0	0	1	11895
AllyUnion	2242	47	0	0	100	11	1	39	11	1	0	0	2452
Alphachimp	6552	108	0	0	292	146	1	3926	118	2	0	0	11145
Altenmann	5195	267	0	0	287	65	24	1303	100	5	0	0	7246
Alteripse	2	0	0	0	3	1	0	14	1	0	0	0	21
Alvestrand	458	29	0	0	8	4	0	56	4	2	0	0	561
Amalas	1220	2	0	0	4	52	0	0	0	0	0	0	1278
Amalthea	3357	175	3	0	94	109	93	358	41	63	0	83	4376
Amatulic	278	7	3	0	142	7	38	328	5	14	0	6	828
Amberrock	550	7	0	0	19	3	0	115	9	0	0	0	703
Amcaja	54	3	0	0	0	1	0	58	2	0	0	0	118
Ameliorate!	390	6	0	0	46	3	2	127	8	1	0	2	585
AmiDaniel	2801	138	0	0	165	44	2	749	126	1	0	1	4027
Amire80	409	44	0	0	5	2	1	36	4	1	0	1	503
Amophar	0	0	0	0	1	0	0	0	0	0	0	0	1
Amorymeltzer	4245	77	6	0	40	7	5	421	8	23	0	47	4879
Ams80	12	0	0	0	0	0	0	0	0	0	0	0	12
Anas Salloum	665	5	0	0	1	0	0	351	2	0	0	0	1024
Ancheta Wis	16	2	1	0	1	0	0	9	0	0	0	0	29
Andonic	435	29	0	0	335	35	49	1366	52	0	0	4	2305
Andre Engels	2	0	0	0	0	0	0	1	0	0	0	0	3
Andres	3	4	0	0	1	0	0	0	0	0	0	0	8
Andrevan	707	90	0	0	21	11	0	90	29	1	1210	64	2223
Andrew Levine	718	15	0	0	19	2	0	34	6	0	0	0	794
Andrew Norman	48	1	0	0	27	2	0	75	7	0	0	0	160
Andrew Yong	24	7	0	0	0	0	0	0	0	0	0	0	31
Andrew c	1444	65	4	0	39	3	1	125	8	2	0	3	1694
Andrewa	120	6	0	0	0	0	0	0	0	0	0	0	126
Andris	17	0	0	0	0	0	0	0	0	0	0	0	17
Android79	3349	27	0	0	56	13	0	260	29	0	0	0	3734
Andrwsc	8148	107	0	0	79	55	10	129	2	1	0	0	8531
AndyZ	912	12	0	0	0	0	0	113	4	0	0	0	1041
AnemoneProjectors	2478	301	58	0	206	57	16	316	2	16	0	1	3451
Anetode	9322	352	0	0	258	14	8	1279	61	0	0	8	11302
AngelOfSadness	1037	2	0	0	44	2	5	134	14	1	0	0	1239
Angela	2329	43	0	0	5	2	0	59	30	0	158	7	2633
Angelo.romano	1079	121	0	0	155	19	15	90	2	2	0	0	1483
Angr	34454	214	2	0	211	52	33	802	29	4	0	0	35801
Angusmclellan	20654	228	3	0	14	2	1	74	10	2	0	17	21005
AniMate	291	7	18	0	18	2	1	128	13	17	0	3	498
Animum	1926	276	2	0	227	29	56	1714	319	4	0	28	4581
AnonEMouse	146	26	0	0	30	4	2	122	9	0	0	0	339
Anonymous Dissident	1494	45	0	0	385	33	59	502	14	7	694	65	3298
Anonymous editor	481	1	0	0	57	16	0	431	32	0	0	0	1018
Antandrus	7633	27	14	0	432	57	41	5703	354	90	0	3	14354
Anthere	38	1	0	0	4	4	0	4	2	0	0	2	55
Anthony Appleyard	30636	4959	0	0	101	9	26	1	0	0	0	0	35732
Anthony Bradbury	17906	83	2	0	76	3	4	1755	41	39	0	5	19914
AntiAbuseBot	54	0	7	0	0	0	46	1102	2	21	0	0	1232
AntonioMartin	9	5	0	0	7	3	0	5	18	0	0	0	47
Apokryltaros	0	0	0	0	1	0	0	0	0	0	0	0	1
Appraiser	323	6	0	0	5	0	0	1	0	0	0	0	335
Aqwis	224	29	0	0	75	6	29	54	2	0	0	8	427
Aranel	1087	18	0	0	13	0	0	24	3	0	0	0	1145
Arbitrarily0	1551	199	0	0	10	0	2	0	0	0	0	114	1876
Arcadian	287	33	0	0	33	1	0	76	4	0	0	0	434
Archtransit	5	2	0	0	13	2	1	17	15	0	0	0	55
Arctic.gnome	292	67	0	0	19	5	3	25	1	1	0	2	415
Aris Katsaris	6	0	0	0	1	0	0	0	0	0	0	0	7
Arjun01	557	6	0	0	117	23	0	402	14	1	0	0	1120
Arminius	130	1	0	0	7	3	0	14	2	0	0	0	157
ArnoldReinhold	247	2	0	0	7	2	2	6	1	1	0	0	268
Arsenikk	146	1	0	0	1	0	0	1	0	0	0	1	150
Art LaPella	73	2	0	0	0	0	0	0	0	0	0	0	75
Arthur Rubin	505	57	37	0	46	10	6	411	49	13	0	2	1136
Aruk Besadii Aora	0	0	0	0	2	0	0	0	0	0	0	0	2
Arvindn	17	0	0	0	1	1	0	0	0	0	0	0	19
Arwel Parry	148	8	0	0	39	8	0	677	39	1	0	0	920
Asbestos	72	2	0	0	0	0	0	25	3	0	0	0	102
Asterion	95	7	0	0	69	8	3	123	15	0	0	0	320
AstroNomer	0	0	0	0	0	0	0	2	0	0	0	0	2
Atama	1613	28	13	0	11	6	0	83	8	4	0	0	1766
Athaenara	60317	223	0	0	31	2	2	41	6	0	0	0	60622
Atlant	92	1	0	0	11	0	0	573	20	2	0	0	699
AuburnPilot	3025	223	6	0	512	68	53	1146	140	25	0	20	5218
Audacity	22	2	0	0	2	1	0	1	1	0	0	0	29
Aude	1181	39	0	0	48	11	5	518	17	0	0	2	1821
Auntof6	0	0	0	0	0	0	0	0	0	0	0	1	1
Ausir	26	2	0	0	0	0	0	1	0	0	0	0	29
Avraham	1643	160	105	208	208	42	20	1334	135	84	487	145	4571
Awiseman	20	2	0	0	15	0	0	9	0	0	0	0	46
Awolf002	13	0	0	0	0	0	0	2	0	0	0	0	15
AxelBoldt	44	6	0	0	9	1	0	0	0	0	0	0	60
AzaToth	1685	125	7	0	119	40	31	169	26	1	0	8	2211
B	14584	238	26	0	319	28	35	865	106	11	0	13	16225
BD2412	4806	2794	3	0	56	15	3	233	24	3	0	0	7937
BOZ	28	362	0	0	41	3	7	2	0	0	0	0	443
Babajobu	297	2	0	0	1	1	0	19	3	0	0	0	323
Baboon Faceless	0	0	0	0	2	0	0	0	0	0	0	0	2
Backslash Forwardslash	4355	92	0	0	89	4	12	403	6	61	0	7	5029
Balloonman	367	15	0	0	14	2	2	53	8	4	0	2	467
Banes	62	7	0	0	2	0	0	158	2	0	0	0	231
Banno	10	5	0	0	9	2	0	50	2	0	0	0	78
BanyanTree	2267	69	1	0	204	245	6	412	11	0	0	0	3215
Barek	183	12	43	0	80	1	15	327	6	35	0	0	702
Barneca	1231	47	0	0	110	11	14	1013	46	19	0	1	2492
Barneca sock 1	0	0	0	0	1	0	0	0	0	0	0	0	1
BaronLarf	211	26	0	0	26	1	1	190	1	2	0	0	458
Bastique	362	95	9	1	48	8	5	121	51	0	10	51	761
Bazonka	0	0	0	0	1	0	0	0	0	0	0	0	1
Bbatsell	391	9	0	0	18	2	0	350	18	0	0	0	788
Bcorr	131	9	0	0	9	1	0	67	10	0	2	1	230
Bdesham	27	0	0	0	3	0	0	0	0	0	0	0	30
Bduke	263	18	0	0	26	8	3	29	0	0	0	0	347
Bearcat	6512	332	10	0	206	17	9	93	8	2	0	0	7189
Bearian	1556	22	0	0	317	6	6	756	38	2	0	1	2704
Bedford	9	3	0	0	50	0	4	5	2	0	0	0	73
Beeblebrox	4448	31	47	1	635	17	79	1504	181	219	0	9	7171
Beetstra	990	95	6	0	121	21	18	605	42	24	0	2	1924
Bel123456	0	0	0	0	1	0	0	0	0	0	0	0	1
Beland	197	1	0	0	14	12	1	11	0	0	0	0	236
Bellhalla	22	2	0	0	0	0	0	0	0	0	0	0	24
Ben MacDui	646	6	0	0	5	0	0	19	1	0	0	0	677
Bencherlite	4720	140	16	0	220	8	22	615	10	15	0	16	5782
Berig	28	0	0	0	2	0	2	10	0	0	0	2	44
Betacommand	7463	46	0	0	76	379	0	3297	120	0	0	0	11381
Bettia	506	15	0	0	18	2	0	10	1	1	0	0	553
Bhadani	1305	7	0	0	95	19	1	478	10	0	0	0	1915
Bibliomaniac15	4264	28	0	0	233	34	24	1450	23	5	922	66	7049
BigDom	105	0	0	0	0	0	0	0	0	0	0	0	105
BigHaz	3194	2	0	0	8	6	0	33	2	0	0	0	3245
BigrTex	960	10	0	0	2	0	0	1	0	0	0	0	973
Bigtimepeace	529	9	0	0	2	1	1	81	4	2	0	1	630
Bill	0	0	0	0	1	0	0	0	0	0	0	0	1
Billinghurst	1289	9	0	0	3	0	0	5	1	3	0	2	1312
BillyH	48	2	0	0	0	1	0	1	0	0	0	0	52
BirgitteSB	175	7	0	0	0	0	0	1	1	0	0	1	185
Bishonen	590	76	0	0	207	48	9	580	210	2	0	0	1722
Bishzilla	53	11	0	0	16	2	2	24	6	0	0	5	119
Bjarki S	92	0	0	0	2	1	0	41	4	0	0	0	140
Bjelleklang	642	7	0	0	4	0	3	12	2	0	0	0	670
Bkell	1391	22	3	0	7	0	0	2	0	0	0	0	1425
Bkonrad	835	130	0	0	4	0	0	154	2	0	0	0	1125
Black Falcon	5653	78	0	0	3	1	0	29	1	0	0	0	5765
Black Kite	6558	187	38	0	520	56	69	1577	123	62	0	15	9205
Blankfaze	386	1	0	0	3	2	0	7	1	0	0	0	400
Blood Red Sandman	723	7	10	0	6	0	0	384	14	20	0	1	1165
Blubberboy92	0	0	0	0	1	0	0	0	0	0	0	0	1
Blueboy96	1594	26	0	0	252	5	33	3195	130	173	0	0	5408
Bluemoose	10610	47	0	0	27	10	0	93	18	0	0	0	10805
Blurpeace	309	18	17	0	11	3	3	61	3	2	0	5	432
Bmicomp	404	2	0	0	6	4	0	38	11	0	0	0	465
Bob the Wikipedian	59	1	0	0	26	0	0	0	0	0	0	0	86
Bobak	234	13	0	0	164	6	9	773	11	11	0	0	1221
Bobet	4966	181	0	0	56	18	1	224	10	0	0	0	5456
Bobo192	4961	3	0	0	2	3	0	2	0	0	0	0	4971
Bogdangiusca	3165	66	0	0	28	10	1	108	13	0	0	0	3391
Bongwarrior	11193	65	39	0	607	19	164	5377	36	168	0	3	17671
Bonkers Bobcat	0	0	0	0	1	0	0	0	0	0	0	0	1
Bookofjude	650	27	0	0	29	5	0	85	9	0	0	0	805
Bopped Kia	0	0	0	0	1	0	0	0	0	0	0	0	1
BorgHunter	657	27	0	0	55	19	1	117	28	0	0	0	904
BorgQueen	4116	57	0	0	1331	137	54	3631	169	23	0	0	9518
Borisblue	248	1	0	0	14	39	0	92	8	0	0	0	402
Bovlb	24	2	0	0	14	1	0	29	2	1	0	1	74
BozMo	291	6	2	0	20	3	3	161	18	0	0	0	504
BradBeattie	294	0	0	0	6	0	0	118	3	0	0	0	421
BradPatrick	17	0	0	0	4	0	0	5	0	0	0	0	26
Bradeos Graphon	4880	19	0	0	65	19	3	1214	80	0	0	0	6280
Brandon	3901	77	1	0	109	39	26	822	37	48	0	21	5081
Bratsche	568	16	0	0	18	46	0	145	19	0	0	0	812
Brendanconway	957	23	0	0	26	8	0	87	14	0	0	0	1115
BrendelSignature	4	0	0	0	74	5	4	105	8	0	0	0	200
Brian	6	2	0	0	3	0	1	3	1	0	0	0	16
Brian Kendig	28	3	0	0	5	6	0	2	0	0	0	0	44
Brian0918	932	79	0	0	258	47	4	2144	109	1	0	0	3574
Brianga	2306	9	0	0	1	1	1	467	7	5	0	0	2797
Briangotts	138	7	0	0	1	0	0	7	0	0	0	0	153
Brighterorange	181	12	0	0	1	0	0	21	1	0	0	0	216
Brion VIBBER	192	9	0	0	12	0	1	27	11	0	0	4	256
Brockert	189	51	0	0	3	3	0	31	30	0	0	0	307
BrokenSegue	1363	11	0	0	63	67	0	153	40	0	0	0	1697
Brookie	4139	54	1	0	249	3	1	379	4	14	0	0	4844
BrownHairedGirl	1721	176	0	0	159	8	12	142	18	4	0	0	2240
Bryan Derksen	828	324	0	0	5	7	0	10	0	0	0	2	1176
Bsadowski1	651	15	636	0	97	4	111	2476	31	363	0	3	4387
Bubba hotep	3312	72	9	0	60	3	7	1052	12	27	0	9	4563
Buchanan-Hermit	514	18	0	0	28	6	0	452	20	0	0	0	1038
Bucketsofg	650	22	0	0	66	6	0	224	8	0	0	0	976
Buckshot06	426	11	0	0	21	0	2	25	0	1	0	0	486
Bumm13	846	42	0	0	6	1	0	32	4	2	0	5	938
Bunchofgrapes	738	10	0	0	62	44	0	203	37	0	0	0	1094
Burgundavia	1105	0	0	0	4	0	0	1	0	0	0	0	1110
Burstorder	0	0	0	0	2	0	0	0	0	0	0	0	2
Butseriouslyfolks	5143	83	0	0	36	3	1	137	15	0	0	0	5418
Bwilkins	4187	24	2	0	74	1	6	153	73	92	0	4	4616
C-3PO	0	0	0	0	3	0	0	0	0	0	0	0	3
C.Fred	11672	101	52	0	277	6	9	2030	39	46	0	1	14233
C12H22O11	1357	5	0	0	49	8	0	47	7	0	0	0	1473
CALR	29	0	0	0	0	0	0	1	0	0	0	0	30
CAT:TEMP deletion bot	2120	0	0	0	0	0	0	0	0	0	0	0	2120
CBDunkerson	3503	64	0	0	683	49	0	31	22	0	0	1	4353
CBM	4387	144	0	0	248	100	24	79	29	3	0	59	5073
CIreland	1658	43	14	0	212	14	28	478	18	20	0	1	2486
CJ	1932	79	0	0	112	22	3	277	18	0	0	3	2446
CJCurrie	418	23	1	0	128	9	2	127	13	0	0	0	721
CJLL Wright	1872	30	0	0	61	3	7	256	4	0	0	0	2233
CLW	13929	54	0	0	3	0	0	26	0	0	0	0	14012
CMBJ	0	0	0	0	1	0	0	0	0	0	0	0	1
COGDEN	65	18	19	0	2	0	0	4	0	1	0	0	109
CRGreathouse	14	0	0	0	1	0	1	1	1	1	0	0	19
CSTAR	58	5	0	0	6	3	0	93	3	0	0	0	168
CT Cooper	1063	371	83	0	370	69	102	400	34	44	0	25	2561
CYD	1	0	0	0	1	0	0	0	0	0	0	0	2
Cactus.man	594	18	0	0	61	34	0	178	10	0	0	0	895
CactusWriter	3351	140	7	0	43	2	0	92	6	7	0	4	3652
Cacycle	187	11	0	0	26	2	1	13	1	0	0	1	242
Cailil	125	3	3	0	34	0	2	73	12	4	0	0	256
Caknuck	2127	9	0	0	287	39	53	802	12	9	0	0	3338
Calliopejen1	3385	111	0	0	12	3	0	10	0	0	0	0	3521
Calmer Waters	10074	3	3	0	43	0	0	249	3	7	0	82	10464
Caltrop	58	22	0	0	0	0	0	8	3	0	0	0	91
CambridgeBayWeather	16367	289	3	0	244	19	143	1100	24	8	0	0	18197
Camembert	12	2	0	0	0	1	0	0	0	0	0	0	15
Camw	540	22	10	0	15	0	3	191	0	9	0	0	790
Can't sleep, clown will eat me	9514	230	0	0	3000	125	133	32088	586	0	0	0	45676
Canadian Paul	1054	37	0	0	20	6	1	25	3	0	0	0	1146
Canadian-Bacon	426	2	0	0	16	3	0	232	5	0	0	0	684
CanadianCaesar	3505	62	0	0	53	14	0	1084	85	0	0	0	4803
Canderson7	1183	11	0	0	18	13	1	220	2	0	0	0	1448
Canley	956	11	0	0	1	1	0	4	0	0	0	0	973
Canterbury Tail	2231	7	0	0	93	8	10	465	23	16	0	0	2853
Cantthinkofagoodname	2	0	0	0	0	0	0	2	0	0	0	0	4
CapitalR	9220	11481	0	0	19	7	0	49	1	1	0	1	20779
Capitalistroadster	620	1	0	0	3	0	0	24	3	0	0	0	651
Carabinieri	438	7	0	0	4	3	0	3	2	0	0	0	457
Carbonite	188	3	0	0	28	10	0	226	22	0	0	0	477
Carcharoth	44	78	0	0	4	3	1	1	2	0	0	0	133
Caribbean H.Q.	377	16	0	0	75	10	9	259	20	0	0	1	767
Carioca	2903	12	0	0	7	1	1	9	0	0	0	0	2933
Carlosguitar	2924	20	0	0	30	1	3	167	11	0	0	0	3156
Carlossuarez46	10576	129	0	0	27	2	0	66	6	1	0	0	10807
Carnildo	2399	98	0	0	98	20	2	65	23	0	0	3	2708
Cary Bass	4	3	14	17	5	1	1	1	2	0	2	0	50
Casliber	139	96	30	0	229	27	50	117	6	1	0	11	706
Catbar	28	0	0	0	2	1	0	11	0	0	0	0	42
CatherineMunro	69	13	0	0	0	0	0	3	3	0	0	0	88
Catrope	2	0	0	0	0	0	0	0	0	0	0	2	4
CattleGirl	908	12	0	0	19	3	1	42	7	0	0	0	992
Caulde	2522	84	0	0	423	28	54	892	36	0	0	78	4117
Causa sui	1715	40	0	0	91	53	20	258	17	3	0	1	2198
Cbl62	30	1	0	0	9	0	0	0	0	0	0	0	40
Cbrown1023	3426	78	0	0	404	73	7	206	32	0	0	9	4235
Cburnett	50	18	0	0	6	2	0	14	5	0	0	0	95
Cdc	2188	10	0	0	10	9	0	21	2	0	0	0	2240
Cecropia	39	3	0	0	36	5	0	6	6	0	215	334	644
Cedrus-Libani	101	4	0	0	1	0	0	0	0	0	0	0	106
Celestianpower	745	9	0	0	19	3	0	170	70	0	0	0	1016
Cenarium	1803	81	2	0	375	143	200	136	4	7	0	34	2785
Centrx	17226	406	0	0	1007	947	13	1334	212	0	0	0	21145
Ceranthor	123	2	0	0	0	0	0	39	0	1	0	0	165
CesarB	3606	142	0	0	123	49	0	942	212	0	0	0	5074
Ceyockey	1782	49	0	0	4	0	0	15	2	0	0	0	1852
Chadloder	0	0	0	0	0	0	0	6	0	0	0	0	6
Chairboy	5162	13	0	0	69	8	0	189	14	0	0	0	5455
Chamal N	149	4	0	0	81	5	23	82	2	2	0	5	353
Chancemill	0	0	0	0	1	1	0	2	0	0	0	0	4
Charles Matthews	1977	49	0	0	5	1	0	138	20	0	0	0	2190
Chase me ladies, I'm the Cavalry	4211	101	132	1	517	32	56	1110	46	27	0	5	6238
Chaser	2355	133	6	0	341	45	41	895	146	30	0	14	4006
Ched Davis	118	9	0	0	4	0	0	11	4	0	0	4	150
Chell and the cake	0	0	0	0	2	0	0	0	0	0	0	0	2
Chessnotator1967	0	0	0	0	1	0	0	0	0	0	0	0	1
Chick Bowen	4730	217	0	0	86	15	5	141	30	0	0	1	5225
Chillum	1494	27	0	0	61	12	7	742	52	76	0	10	2481
Chmod007	13	2	0	0	2	0	0	1	1	0	0	0	19
Chochopk	27	37	0	0	1	0	0	2	1	0	0	0	68
Choess	12	10	0	0	0	0	0	0	0	0	0	0	22
Cholmes75	4637	10	0	0	26	0	0	112	3	0	0	0	4788
Chris 73	1935	15	0	0	63	8	1	718	30	3	0	0	2773
Chris G	6917	181	1	0	254	15	39	2951	70	232	0	11	10671
Chris Roy	3	0	0	0	0	0	0	1	0	0	0	0	4
ChrisGriswold	1126	16	0	0	51	8	0	210	21	0	0	0	1432
ChrisTheDude	786	19	0	0	6	3	0	21	2	0	0	0	837
Chrislk02	4146	61	0	0	134	21	8	1632	91	12	0	5	6110
Christine (WMF)	0	0	1	0	0	0	0	0	0	0	0	0	1
Christopher Mahan	38	5	0	0	0	0	0	0	0	0	0	0	43
Christopher Parham	747	10	0	0	4	2	0	24	1	0	0	0	788
Christopher Sundita	62	39	0	0	10	4	0	17	2	0	0	0	134
Chuck SMITH	0	1	0	0	0	0	0	0	0	0	0	0	1
Chunky Rice	342	1	0	0	4	3	0	31	2	0	0	0	383
Chuq	217	19	0	0	13	2	1	93	6	0	0	0	351
CieloEstrellado	0	0	0	0	1	0	0	0	0	0	0	0	1
Cimon Avaro	235	10	0	0	2	5	1	4	0	0	6	5	268
Circeus	1753	8	0	0	50	27	0	156	13	0	0	0	2007
Cirt	25566	272	15	0	1082	22	179	9237	65	41	0	23	36502
Citicat	734	19	0	0	24	1	0	36	4	0	0	0	818
Ck lostsword	308	4	0	0	13	1	5	308	16	0	0	0	655
Ckatz	1535	74	102	0	238	7	59	1177	18	37	0	5	3252
Clarkk	23	0	0	0	0	1	0	0	0	0	0	0	24
Cleared as filed	1346	19	0	0	0	0	0	53	2	0	0	0	1420
Climie.ca	0	0	0	0	2	1	0	13	1	1	0	1	19
ClockworkLunch	20	4	0	0	11	1	0	4	0	0	0	0	40
ClockworkSoul	759	46	1	0	39	7	4	223	19	4	0	0	1102
Closedmouth	25743	184	71	0	127	5	18	2202	50	96	0	47	28543
CloudNine	424	15	0	0	24	1	2	32	2	0	0	0	500
ClueBot	0	0	0	0	1	0	0	0	0	0	0	0	1
Cnwb	661	11	0	0	0	0	0	23	2	0	0	0	697
Cobaltbluetony	7311	93	5	0	452	24	9	471	22	5	0	0	8392
Cobi	53	1	0	0	20	0	0	8	4	0	0	4	90
Coelacan	1194	30	0	0	85	10	1	845	53	0	0	0	2218
Coffee	1449	180	1	0	182	10	168	418	16	91	0	11	2526
Coffeedrinker87	0	0	0	0	1	0	0	0	0	0	0	0	1
Cohesion	6799	46	0	0	2	18	1	3	0	0	0	0	6869
Colds7ream	169	10	0	0	2	1	0	2	0	0	0	2	186
Commander Keane	4880	232	1	0	42	22	1	156	29	1	0	3	5367
Connormah	28	5	92	0	69	4	57	472	5	29	0	1	762
Conscious	13449	65	0	0	2	2	0	56	0	0	0	0	13574
Consumed Crustacean	738	23	0	0	46	3	1	354	36	1	0	0	1202
Conti	465	45	0	0	12	38	3	73	3	0	0	1	640
Cool Hand Luke	950	577	1	0	65	12	21	96	18	0	0	0	1740
Cool3	35	0	0	0	3	2	0	22	1	2	0	3	68
Coralmizu	168	2	0	0	23	1	2	47	2	1	0	0	246
Coredesat	11148	136	0	0	235	25	11	494	60	0	0	0	12109
Coren	874	24	43	1	60	7	8	252	49	9	0	2	1329
Courcelles	42488	526	2062	0	4736	727	584	1763	30	81	0	3426	56423
Cowman109	433	36	0	0	101	43	4	360	44	0	0	0	1021
Craigy144	3099	11	0	0	8	3	1	38	0	0	0	1	3161
Crazycomputers	611	9	15	0	70	15	8	804	54	8	0	4	1598
Crazytales	167	15	0	0	19	1	2	117	18	0	0	0	339
Cremepuff222	176	6	0	0	3	2	1	98	5	0	0	0	291
Croat Canuck	83	3	0	0	1	1	0	5	1	0	0	0	94
Crum375	187	18	1	0	98	7	24	291	13	2	0	0	641
Cryptic	9383	238	0	0	136	15	1	322	21	0	0	0	10116
CryptoDerk	1091	1	0	0	67	9	0	1014	45	0	0	0	2227
Crzrussian	5139	133	0	0	156	28	0	150	13	0	0	0	5619
Cuchullain	422	88	0	0	16	1	4	46	0	0	0	0	577
Curps	5148	166	0	0	461	101	0	26558	1065	0	0	0	33499
Cutler	69	0	0	0	0	0	0	7	0	0	0	0	76
CyborgTosser	2	0	0	0	0	0	0	0	0	0	0	0	2
Cyde	19104	111	0	0	258	32	2	830	168	0	0	0	20505
Cydebot	41682	0	0	0	0	0	0	0	0	0	0	0	41682
Cyp	3	0	0	0	0	0	0	0	0	0	0	0	3
Cyrius	1641	102	0	0	30	13	0	72	8	0	0	0	1866
D. Recorder	172	18	0	0	2	0	0	34	2	0	0	0	228
DDima	540	9	0	0	1	0	0	1	0	0	0	0	551
DESiegel	1562	194	0	0	11	2	0	44	30	1	0	1	1845
DGG	13114	348	21	0	402	9	13	131	11	10	0	5	14064
DJ Clayworth	6701	35	0	0	40	11	2	367	18	6	0	0	7180
DMacks	7222	78	58	0	417	13	83	1402	13	143	0	1	9430
DO11.10	418	28	2	0	2	0	0	6	1	0	0	2	459
DVD R W	6129	53	0	0	54	17	7	962	21	0	0	3	7246
DYKUpdateBot	754	0	0	0	0	0	0	0	0	0	0	0	754
DaGizza	1107	1	0	0	8	4	1	55	3	0	0	0	1179
