User	DL	UD	RD	ES	PT	UP	PM	BL	UB	BM	UR	RM	Total
Acropolis now	0	0	0	0	3	0	0	0	0	0	0	0	3
Acroterion	47027	173	250	0	989	21	59	3914	68	177	0	25	52703
Adam Bishop	3653	19	0	0	46	14	2	122	22	0	0	1	3879
Adambiswanger1	75	0	0	0	15	4	0	48	1	0	0	0	143
Adambro	1907	18	3	0	57	1	7	239	6	9	0	5	2252
Adashiel	362	51	0	0	51	33	1	369	29	0	0	0	896
Addshore	765	11	0	0	4	1	11	238	8	7	0	6	1051
AdjustShift	164	0	0	0	17	1	1	551	2	29	0	2	767
Admiral Norton	380	6	0	0	6	0	0	6	0	0	0	2	400
Admrboltz	3255	6	2	0	43	15	1	384	14	5	0	2	3727
Aecis	3805	39	0	0	91	5	0	163	3	0	0	0	4106
Aervanath	1950	305	0	0	44	5	6	52	10	2	0	0	2374
After Midnight	52874	354	0	0	32	7	0	61	6	0	0	0	53334
Agathoclea	1188	55	1	0	52	5	4	172	16	1	0	1	1495
Ahoerstemeier	13563	107	0	0	43	5	1	2022	11	2	0	0	15754
Airplaneman	4182	75	28	0	512	23	106	116	0	2	0	6	5050
Ais523	299	16	0	0	16	3	0	8	6	0	0	0	348
Aitias	3438	68	0	0	224	18	298	1224	78	51	0	74	5473
Akhilleus	858	4	0	0	45	3	4	432	30	1	0	0	1377
Akradecki	5185	53	0	0	168	3	3	304	22	31	0	0	5769
Aksi great	1926	12	0	0	28	9	1	591	30	0	0	0	2597
Al Ameer son	59	3	0	0	7	2	3	6	1	0	0	1	82
Alai	1393	17	0	0	10	3	0	42	3	0	0	0	1468
AlainV	1	0	0	0	0	0	0	0	0	0	0	0	1
Alasdair	547	3	0	0	11	1	0	227	11	1	0	0	801
Aldux	124	1	0	0	170	36	0	201	18	0	0	0	550
Ale jrb	1472	10	0	0	7	1	0	423	27	1	0	4	1945
Alex Bakharev	1754	156	3	0	511	47	54	1842	185	6	0	0	4558
Alex S	34	4	0	0	0	0	0	0	0	0	0	0	38
Alex Shih	312	3	0	0	12	5	0	41	0	0	0	0	373
Alex.muller	567	25	5	0	24	1	3	311	15	0	0	11	962
Alex756	2	0	0	0	0	0	0	0	0	0	0	0	2
AlexandrDmitri	2433	10	8	0	18	1	4	388	4	14	0	7	2887
Alexandria	2626	23	11	0	88	6	19	522	36	25	0	1	3357
Alexf	29808	196	319	0	453	12	88	11253	52	62	0	0	42243
AlexiusHoratius	214	0	0	0	1308	19	297	542	0	10	0	0	2390
Alhutch	621	3	0	0	15	6	0	175	9	0	0	0	829
Alison	2761	195	327	180	1389	201	224	6124	378	118	0	83	11980
AlisonW	492	11	0	0	57	5	2	128	10	0	0	0	705
AlistairMcMillan	264	22	0	0	17	1	0	65	4	0	0	0	373
AliveFreeHappy	222	1	0	0	3	0	0	6	0	0	0	0	232
Alkivar	2396	136	0	0	252	27	9	470	41	0	0	0	3331
Allen3	11400	78	6	0	402	55	18	150	5	0	0	1	12115
AllyUnion	2242	47	0	0	100	11	1	39	11	1	0	0	2452
Alphachimp	6552	108	0	0	292	146	1	3926	118	2	0	0	11145
Altenmann	5195	267	0	0	287	65	24	1303	100	5	0	0	7246
Alteripse	2	0	0	0	3	1	0	14	1	0	0	0	21
Alvestrand	458	29	0	0	8	4	0	56	4	2	0	0	561
Amalas	1220	2	0	0	4	52	0	0	0	0	0	0	1278
Amalthea	4000	201	11	0	161	111	102	599	61	84	0	104	5434
Amatulic	1342	21	11	0	278	8	65	785	16	30	0	10	2566
Amberrock	550	7	0	0	19	3	0	115	9	0	0	0	703
Amcaja	54	3	0	0	0	1	0	58	2	0	0	0	118
Ameliorate!	390	6	0	0	46	3	2	127	8	1	0	2	585
AmiDaniel	2805	138	0	0	165	44	2	752	126	1	0	1	4034
Amire80	448	44	0	0	10	2	1	36	5	1	0	1	548
Amophar	0	0	0	0	1	0	0	0	0	0	0	0	1
Amorymeltzer	4250	77	6	0	40	7	5	421	8	23	0	47	4884
Ams80	12	0	0	0	0	0	0	0	0	0	0	0	12
Anas Salloum	665	5	0	0	1	0	0	351	2	0	0	0	1024
Ancheta Wis	17	3	1	0	1	0	0	10	0	0	0	0	32
Andonic	435	29	0	0	341	36	50	1366	52	0	0	4	2313
Andre Engels	2	0	0	0	0	0	0	1	0	0	0	0	3
Andres	3	4	0	0	1	0	0	0	0	0	0	0	8
Andrevan	713	93	1	0	23	12	0	91	30	1	1228	69	2261
Andrew Levine	718	15	0	0	19	2	0	34	6	0	0	0	794
Andrew Norman	48	1	0	0	27	2	0	75	7	0	0	0	160
Andrew Yong	24	7	0	0	0	0	0	0	0	0	0	0	31
Andrew c	1449	65	4	0	39	3	2	125	8	2	0	3	1700
Andrewa	232	9	0	0	0	0	0	0	0	0	0	0	241
Andris	17	0	0	0	0	0	0	0	0	0	0	0	17
Android79	3349	27	0	0	56	13	0	260	29	0	0	0	3734
Andrwsc	8392	117	2	0	86	55	11	133	2	1	0	0	8799
AndyZ	912	12	0	0	0	0	0	113	4	0	0	0	1041
AnemoneProjectors	3097	437	117	0	233	60	16	350	2	17	0	1	4330
Anetode	9520	359	1	0	263	14	8	1292	61	0	0	8	11526
AngelOfSadness	1429	5	0	0	59	2	6	158	14	1	0	0	1674
Angela	2358	44	0	0	5	2	0	59	30	0	158	7	2663
Angelo.romano	1108	122	0	0	161	19	16	90	2	2	0	0	1520
Angr	34507	216	3	0	217	53	35	817	29	5	0	0	35882
Angusmclellan	20881	228	3	0	14	2	1	74	10	2	0	17	21232
AniMate	301	8	18	0	18	2	1	133	13	17	0	3	514
Animum	1926	276	2	0	227	29	56	1714	319	4	0	28	4581
Anomie	93	5	2	0	126	0	71	11	4	9357	0	1	9670
AnonEMouse	146	26	0	0	30	4	2	122	9	0	0	0	339
Anonymous Dissident	1503	45	0	0	385	34	59	502	14	7	711	68	3328
Anonymous editor	481	1	0	0	57	16	0	431	32	0	0	0	1018
Antandrus	7686	27	24	0	443	59	42	5818	357	106	0	5	14567
Anthere	38	1	0	0	4	4	0	4	2	0	0	2	55
Anthony Appleyard	32838	6094	0	0	127	10	33	1	0	0	0	0	39103
Anthony Bradbury	19831	91	3	0	82	3	5	1814	43	46	0	6	21924
AntiAbuseBot	54	0	7	0	0	0	46	1105	2	21	0	0	1235
AntonioMartin	11	5	0	0	12	5	2	5	18	0	0	0	58
Apokryltaros	0	0	0	0	1	0	0	0	0	0	0	0	1
Appraiser	323	6	0	0	5	0	0	1	0	0	0	0	335
Aqwis	237	29	0	0	76	6	29	55	2	0	0	8	442
Aranel	1087	18	0	0	13	0	0	24	3	0	0	0	1145
Arbitrarily0	2289	300	0	0	51	2	10	0	0	0	0	117	2769
Arcadian	348	33	0	0	33	1	0	78	5	0	0	0	498
Archtransit	5	2	0	0	13	2	1	17	15	0	0	0	55
Arctic.gnome	387	67	0	0	25	5	3	26	1	3	0	2	519
Aris Katsaris	6	0	0	0	1	0	0	0	0	0	0	0	7
Arjun01	567	6	0	0	118	23	0	422	14	3	0	0	1153
Arminius	130	1	0	0	7	3	0	14	2	0	0	0	157
ArnoldReinhold	247	2	0	0	7	2	2	7	2	1	0	0	270
Arsenikk	392	2	0	0	2	0	0	1	0	0	0	1	398
Art LaPella	76	2	0	0	0	0	0	0	0	0	0	0	78
Arthur Rubin	535	59	53	0	50	11	6	444	52	14	0	2	1226
Aruk Besadii Aora	0	0	0	0	2	0	0	0	0	0	0	0	2
Arvindn	17	0	0	0	1	1	0	0	0	0	0	0	19
Arwel Parry	148	8	0	0	42	8	0	682	39	1	0	0	928
Asbestos	72	2	0	0	0	0	0	25	3	0	0	0	102
Asterion	97	7	0	0	72	8	3	126	15	0	0	1	329
AstroNomer	0	0	0	0	0	0	0	2	0	0	0	0	2
Astronautics	524	6	0	0	35	41	0	139	137	0	0	0	882
Atama	2632	46	27	0	39	7	3	196	80	23	0	1	3054
Athaenara	111750	430	0	0	36	2	2	54	6	2	0	0	112282
Atlant	92	1	0	0	11	0	0	573	20	2	0	0	699
AuburnPilot	3061	223	6	0	512	68	53	1148	140	25	0	20	5256
Audacity	23	2	0	0	2	1	0	1	1	0	0	0	30
Aude	1193	40	0	0	48	11	6	519	17	1	0	2	1837
Auntof6	0	0	0	0	0	0	0	0	0	0	0	1	1
Ausir	26	2	0	0	1	0	0	1	0	0	0	0	30
Avraham	1670	160	108	220	211	42	23	1377	137	87	507	164	4706
Awiseman	20	2	0	0	15	0	0	9	0	0	0	0	46
Awolf002	13	0	0	0	0	0	0	2	0	0	0	0	15
AxelBoldt	46	8	0	0	10	1	0	0	0	0	0	0	65
AzaToth	1900	133	8	0	124	43	34	172	26	1	0	8	2449
B	15270	262	32	0	331	28	37	886	106	12	0	13	16977
BD2412	5187	3180	4	0	59	15	3	243	24	4	0	0	8719
BOZ	47	449	0	0	54	6	9	3	0	0	0	0	568
Babajobu	298	3	0	0	1	1	0	21	3	2	0	0	329
Baboon Faceless	0	0	0	0	2	0	0	0	0	0	0	0	2
Backslash Forwardslash	4355	92	0	0	89	4	12	403	6	61	0	7	5029
Bahamut0013	1	0	0	0	1	0	0	0	0	0	0	1	3
Balloonman	370	16	0	0	14	2	2	53	9	4	0	2	472
Banes	62	7	0	0	2	0	0	158	2	0	0	0	231
Banno	10	5	0	0	9	2	0	50	2	0	0	0	78
BanyanTree	2270	69	1	0	204	245	6	412	11	0	0	0	3218
Barek	460	21	89	0	184	2	29	733	10	76	0	0	1604
Barneca	1231	47	0	0	110	11	14	1013	46	19	0	1	2492
Barneca sock 1	0	0	0	0	1	0	0	0	0	0	0	0	1
BaronLarf	211	26	0	0	26	1	1	190	1	2	0	0	458
Barras	1	0	0	0	0	0	0	7	0	0	0	0	8
Bastique	362	95	9	3	48	8	5	121	51	0	11	51	764
Bazonka	0	0	0	0	1	0	0	0	0	0	0	0	1
Bbatsell	391	9	0	0	18	2	0	350	18	0	0	0	788
Bcorr	131	9	0	0	10	1	0	67	10	0	2	1	231
Bdesham	27	0	0	0	3	0	0	0	0	0	0	0	30
Bduke	266	18	0	0	27	8	3	30	0	0	0	0	352
Bearcat	8132	414	19	0	268	21	9	99	8	2	0	0	8972
Bearian	1700	22	0	0	360	7	8	805	39	5	0	1	2947
Bedford	9	3	0	0	50	0	4	5	2	0	0	0	73
Beeblebrox	5769	55	104	1	817	21	98	1858	233	273	0	11	9240
Beetstra	1132	118	8	0	149	28	20	849	56	44	0	2	2406
Bel123456	0	0	0	0	1	0	0	0	0	0	0	0	1
Beland	199	1	0	0	14	12	1	12	0	0	0	0	239
Bellhalla	22	2	0	0	0	0	0	0	0	0	0	0	24
Ben MacDui	1000	8	0	0	21	0	1	28	1	0	0	0	1059
Bencherlite	5527	158	29	0	239	9	25	650	10	19	0	18	6684
Bencmq	1	0	0	0	0	0	0	0	0	0	0	0	1
Berig	28	0	0	0	2	0	2	10	0	0	0	2	44
Betacommand	7463	46	0	0	76	379	0	3297	120	0	0	0	11381
Bettia	660	17	0	0	27	2	0	11	1	2	0	0	720
Bhadani	1305	7	0	0	95	19	1	479	10	1	0	0	1917
Bibliomaniac15	4437	28	0	0	243	37	25	1478	23	6	979	72	7328
BigDom	520	8	0	0	1	0	0	0	0	0	0	0	529
BigHaz	3194	2	0	0	8	6	0	33	2	0	0	0	3245
BigrTex	960	10	0	0	2	0	0	1	0	0	0	0	973
Bigtimepeace	566	9	0	0	5	1	1	81	4	2	0	1	670
Bill	0	0	0	0	1	0	0	0	0	0	0	0	1
Billinghurst	1367	12	6	0	13	0	0	124	13	15	0	6	1556
BillyH	48	2	0	0	0	1	0	1	0	0	0	0	52
BirgitteSB	176	7	0	0	0	0	0	2	1	0	0	1	187
Bishonen	601	77	0	0	214	48	11	585	210	3	0	0	1749
Bishzilla	53	11	0	0	16	2	2	24	6	0	0	5	119
Bjarki S	92	0	0	0	2	1	0	41	4	0	0	0	140
Bjelleklang	646	7	0	0	4	0	3	12	2	0	0	0	674
Bkell	1467	31	8	0	16	2	0	3	0	0	0	0	1527
Bkonrad	953	162	6	0	9	0	0	162	2	0	0	0	1294
Black Falcon	6139	85	1	0	3	1	0	29	1	0	0	0	6259
Black Kite	7139	212	59	0	560	59	78	1733	133	72	0	15	10060
Blankfaze	386	1	0	0	3	2	0	7	1	0	0	0	400
Blood Red Sandman	726	8	10	0	6	0	0	389	14	20	0	1	1174
Blubberboy92	0	0	0	0	1	0	0	0	0	0	0	0	1
Bluemoose	10610	47	0	0	27	10	0	93	18	0	0	0	10805
Blurpeace	381	20	32	0	16	3	4	63	3	2	0	9	533
Bmicomp	404	2	0	0	6	4	0	38	11	0	0	0	465
Bob the Wikipedian	3729	8	0	0	31	0	2	2	0	0	0	1	3773
Bobak	234	16	0	0	164	6	9	773	11	11	0	0	1224
Bobet	4966	181	0	0	56	18	1	225	10	0	0	0	5457
Bobo192	4961	3	0	0	2	3	0	2	0	0	0	0	4971
Bogdangiusca	3175	66	0	0	28	10	1	108	13	0	0	0	3401
Boing! said Zebedee	4637	63	56	0	116	18	12	338	46	136	0	1	5423
Bongwarrior	14489	74	155	0	1120	33	271	9165	41	273	0	5	25626
Bonkers Bobcat	0	0	0	0	1	0	0	0	0	0	0	0	1
Bookofjude	650	27	0	0	29	5	0	85	9	0	0	0	805
Bopped Kia	0	0	0	0	1	0	0	0	0	0	0	0	1
BorgHunter	659	27	0	0	55	19	1	117	28	0	0	0	906
BorgQueen	4135	70	0	0	1339	137	58	3652	169	23	0	0	9583
Borisblue	248	1	0	0	14	39	0	92	8	0	0	0	402
Bovlb	24	2	0	0	14	1	0	29	2	1	0	1	74
BozMo	292	6	2	0	21	4	3	163	18	0	0	0	509
BradBeattie	294	0	0	0	6	0	0	118	3	0	0	0	421
BradPatrick	17	0	0	0	4	0	0	5	0	0	0	0	26
Bradeos Graphon	4880	19	0	0	65	19	3	1214	80	0	0	0	6280
Brandon	3919	78	1	0	138	40	28	862	39	48	0	23	5176
Bratsche	568	16	0	0	18	46	0	145	19	0	0	0	812
Brendanconway	957	23	0	0	26	8	0	87	14	0	0	0	1115
BrendelSignature	5	0	0	0	74	5	4	105	8	0	0	0	201
Brian	11	3	0	0	3	0	1	3	1	0	0	0	22
Brian Kendig	28	3	0	0	5	6	0	2	0	0	0	0	44
Brian0918	932	79	0	0	258	47	4	2144	109	1	0	0	3574
Brianga	2313	9	0	0	1	1	1	469	7	5	0	0	2806
Briangotts	138	7	0	0	1	0	0	7	0	0	0	0	153
Brighterorange	181	12	0	0	1	0	0	21	1	0	0	0	216
Brion VIBBER	194	9	0	0	12	0	1	27	11	0	0	4	258
Brockert	190	51	0	0	3	3	0	31	30	0	0	0	308
BrokenSegue	1368	11	0	0	63	67	0	153	40	0	0	0	1702
Brookie	4364	58	4	0	301	4	4	745	9	43	0	0	5532
BrownHairedGirl	1779	194	0	0	160	8	12	143	18	4	0	0	2318
Bryan Derksen	828	324	0	0	5	7	0	10	0	0	0	2	1176
Bsadowski1	1191	20	874	0	309	8	233	3978	58	864	0	11	7546
Bubba hotep	3312	72	9	0	60	3	7	1052	12	27	0	9	4563
Buchanan-Hermit	514	18	0	0	28	6	0	452	20	0	0	0	1038
Bucketsofg	652	22	0	0	66	6	0	224	8	0	0	0	978
Buckshot06	492	11	0	0	26	0	3	29	1	1	0	0	563
Bumm13	853	42	0	0	6	1	0	32	4	2	0	5	945
Bunchofgrapes	738	10	0	0	62	44	0	203	37	0	0	0	1094
Burgundavia	1105	0	0	0	4	0	0	1	0	0	0	0	1110
Burstorder	0	0	0	0	2	0	0	0	0	0	0	0	2
Butseriouslyfolks	5143	83	0	0	36	3	1	137	15	0	0	0	5418
Bwilkins	4430	48	3	0	148	1	11	333	111	166	0	8	5259
C-3PO	0	0	0	0	3	0	0	0	0	0	0	0	3
C.Fred	14117	123	122	0	315	8	10	2293	46	60	0	1	17095
C12H22O11	1357	5	0	0	49	8	0	47	7	0	0	0	1473
CALR	29	0	0	0	0	0	0	1	0	0	0	0	30
CAT:TEMP deletion bot	2120	0	0	0	0	0	0	0	0	0	0	0	2120
CBDunkerson	3506	64	0	0	683	49	0	32	22	0	0	1	4357
CBM	4500	155	1	0	253	100	24	84	32	4	0	59	5212
CIreland	1723	44	23	0	232	17	33	524	18	25	0	1	2640
CJ	1932	79	0	0	112	22	3	277	18	0	0	3	2446
CJCurrie	436	23	1	0	130	9	2	129	13	0	0	0	743
CJLL Wright	1872	30	0	0	61	3	7	256	4	0	0	0	2233
CLW	13929	54	0	0	3	0	0	26	0	0	0	0	14012
CMBJ	0	0	0	0	1	0	0	0	0	0	0	0	1
COGDEN	65	18	19	0	3	1	0	4	0	1	0	0	111
CRGreathouse	19	0	0	0	3	0	3	1	1	1	0	0	28
CSTAR	58	5	0	0	6	3	0	93	3	0	0	0	168
CT Cooper	1276	440	117	0	395	87	111	465	38	54	0	26	3009
CYD	1	0	0	0	1	0	0	0	0	0	0	0	2
Cactus.man	594	18	0	0	61	34	0	178	10	0	0	0	895
CactusWriter	5008	157	35	0	63	2	0	118	6	7	0	4	5400
Cacycle	188	11	0	0	26	2	1	13	1	0	0	1	243
Cailil	188	4	10	0	34	0	2	107	14	12	0	0	371
Caknuck	2127	9	0	0	287	40	53	802	12	9	0	0	3339
Calliopejen1	5112	148	44	0	12	3	0	15	0	0	0	0	5334
Calmer Waters	14158	11	5	0	72	0	3	359	5	11	0	85	14709
Caltrop	58	22	0	0	0	0	0	8	3	0	0	0	91
CambridgeBayWeather	17002	332	5	0	278	51	144	1137	24	8	0	0	18981
Camembert	12	2	0	0	0	1	0	0	0	0	0	0	15
Camw	590	23	22	0	20	0	3	206	0	10	0	0	874
Can't sleep, clown will eat me	9514	230	0	0	3000	125	133	32088	586	0	0	0	45676
Canadian Paul	1110	39	0	0	20	6	1	26	3	0	0	0	1205
Canadian-Bacon	426	2	0	0	16	3	0	232	5	0	0	0	684
CanadianCaesar	3505	62	0	0	53	14	0	1084	85	0	0	0	4803
Canderson7	1183	11	0	0	18	13	1	220	2	0	0	0	1448
Canley	993	12	0	0	2	1	0	5	0	0	0	0	1013
Canterbury Tail	2392	8	0	0	98	8	11	481	23	18	0	0	3039
Cantthinkofagoodname	2	0	0	0	0	0	0	2	0	0	0	0	4
CapitalR	9226	11481	0	0	19	7	0	50	1	1	0	1	20786
Capitalistroadster	621	1	0	0	3	0	0	25	3	0	0	0	653
Carabinieri	448	7	0	0	4	3	0	3	2	0	0	0	467
Carbonite	188	3	0	0	28	10	0	226	22	0	0	0	477
Carcharoth	45	78	2	0	4	3	1	1	2	0	0	0	136
Caribbean H.Q.	377	16	0	0	75	10	9	259	20	0	0	1	767
Carioca	2995	14	0	0	7	1	1	10	0	0	0	0	3028
Carlosguitar	2924	20	0	0	30	1	3	167	11	0	0	0	3156
Carlossuarez46	10719	138	0	0	30	2	0	69	6	1	0	0	10965
Carnildo	2422	100	0	0	103	21	3	66	25	0	0	3	2743
Cary Bass	4	3	14	17	5	1	1	1	2	0	2	0	50
Casliber	174	109	32	1	293	32	66	129	6	1	0	15	858
Catbar	28	0	0	0	2	1	0	11	0	0	0	0	42
Catfish Jim and the soapdish	728	23	0	0	24	1	0	51	0	3	0	1	831
CatherineMunro	69	13	0	0	0	0	0	3	3	0	0	0	88
Catrope	2	0	0	0	0	0	0	0	0	0	0	19	21
CattleGirl	908	12	0	0	19	3	1	42	7	0	0	0	992
Caulde	2522	84	0	0	423	28	54	892	36	0	0	78	4117
Causa sui	2758	56	35	0	222	61	34	340	25	15	0	2	3548
Cbl62	176	5	0	0	9	0	0	0	0	0	0	0	190
Cbrown1023	3426	80	1	0	404	74	8	206	32	0	0	9	4240
Cburnett	52	18	0	0	6	2	0	14	5	0	0	0	97
Cdc	2188	10	0	0	10	9	0	21	2	0	0	0	2240
Cecropia	39	3	0	0	36	5	0	6	6	0	215	334	644
Cedrus-Libani	101	4	0	0	1	0	0	0	0	0	0	0	106
Celestianpower	745	9	0	0	19	3	0	170	70	0	0	0	1016
Cenarium	1811	81	2	0	398	147	221	140	4	9	0	34	2847
Centrx	17227	406	0	0	1007	947	13	1334	212	0	0	1	21147
Ceranthor	286	2	0	0	0	0	0	114	0	2	0	0	404
CesarB	3606	142	0	0	123	49	0	942	212	0	0	0	5074
Ceyockey	1788	50	0	0	4	0	0	16	2	0	0	0	1860
Chadloder	0	0	0	0	0	0	0	6	0	0	0	0	6
Chairboy	5162	13	0	0	69	8	0	189	14	0	0	0	5455
Chamal N	151	4	0	0	81	5	23	83	2	2	0	5	356
Chancemill	0	0	0	0	1	1	0	2	0	0	0	0	4
Charles Matthews	1997	50	0	0	5	1	0	142	20	0	0	0	2215
CharlieEchoTango	1618	21	36	0	38	4	5	275	2	21	0	17	2037
Chase me ladies, I'm the Cavalry	4319	121	143	34	534	32	61	1397	47	31	0	10	6729
Chaser	2362	133	6	0	341	45	42	895	146	30	0	15	4015
Ched Davis	134	12	5	0	4	1	0	15	4	1	0	6	182
Chell and the cake	0	0	0	0	2	0	0	0	0	0	0	0	2
Chessnotator1967	0	0	0	0	1	0	0	0	0	0	0	0	1
Chick Bowen	4746	224	1	0	87	15	7	142	30	0	0	1	5253
Chillum	1495	27	0	0	61	12	7	742	52	76	0	10	2482
Chmod007	13	2	0	0	2	0	0	1	1	0	0	0	19
Chochopk	27	37	0	0	1	0	0	2	1	0	0	0	68
Choess	27	13	0	0	0	0	0	0	0	0	0	0	40
Cholmes75	4637	10	0	0	26	0	0	112	3	0	0	0	4788
Chris 73	1935	15	0	0	63	8	1	722	30	3	0	0	2777
Chris G	6926	186	2	0	258	16	39	2962	72	232	0	11	10704
Chris Roy	3	0	0	0	0	0	0	1	0	0	0	0	4
ChrisGriswold	1126	16	0	0	51	8	0	210	21	0	0	0	1432
ChrisTheDude	846	20	0	0	8	3	0	24	2	0	0	0	903
Chrislk02	4297	61	0	0	136	21	8	1632	91	12	0	6	6264
Christine (WMF)	1	0	1	0	0	0	0	0	0	0	0	0	2
Christopher Mahan	38	5	0	0	0	0	0	0	0	0	0	0	43
Christopher Parham	747	10	0	0	4	2	0	24	1	0	0	0	788
Christopher Sundita	66	39	0	0	10	4	0	17	2	0	0	0	138
Chuck SMITH	0	1	0	0	0	0	0	0	0	0	0	0	1
Chunky Rice	347	1	0	0	4	3	0	31	2	0	0	0	388
Chuq	218	21	0	0	13	2	1	94	10	0	0	0	359
CieloEstrellado	0	0	0	0	1	0	0	0	0	0	0	0	1
Cimon Avaro	238	10	0	0	2	5	1	4	0	0	6	5	271
Circeus	1767	8	0	0	50	27	0	157	13	0	0	0	2022
Cirt	28893	334	23	0	1236	22	202	9722	70	52	0	24	40578
Citicat	734	19	0	0	24	1	0	36	4	0	0	0	818
Ck lostsword	310	4	0	0	13	1	5	308	16	0	0	0	657
Ckatz	1609	77	133	0	248	7	62	1316	18	43	0	5	3518
Clarkk	23	0	0	0	0	1	0	0	0	0	0	0	24
Cleared as filed	1346	19	0	0	0	0	0	53	2	0	0	0	1420
Climie.ca	0	0	0	0	2	1	0	13	1	1	0	1	19
ClockworkLunch	75	4	0	0	11	1	0	4	0	0	0	0	95
ClockworkSoul	759	46	1	0	39	7	4	223	19	4	0	0	1102
Closedmouth	27128	203	169	0	487	9	110	3089	66	140	0	53	31454
CloudNine	424	15	0	0	24	1	2	32	2	0	0	0	500
ClueBot	0	0	0	0	1	0	0	0	0	0	0	0	1
Cnwb	661	11	0	0	0	0	0	23	2	0	0	0	697
Cobaltbluetony	7311	93	5	0	452	24	9	471	22	5	0	0	8392
Cobi	53	1	0	0	21	0	2	8	4	0	0	4	93
Coelacan	1194	30	0	0	85	10	1	845	53	0	0	0	2218
Coffee	1542	182	4	0	190	10	172	465	18	95	0	14	2692
Coffeedrinker87	0	0	0	0	1	0	0	0	0	0	0	0	1
Cohesion	6799	48	0	0	2	18	1	3	0	0	0	0	6871
Commander Keane	4881	232	1	0	44	22	2	157	29	1	0	13	5382
Connormah	60	16	106	0	96	4	69	643	6	38	0	1	1039
Conscious	13449	65	0	0	2	2	0	56	0	0	0	0	13574
Consumed Crustacean	741	25	0	0	46	3	1	359	36	1	0	0	1212
Conti	466	45	0	0	13	38	5	74	3	0	0	1	645
Cool Hand Luke	959	582	1	0	65	12	21	96	18	0	0	0	1754
Cool3	35	0	0	0	3	2	0	22	1	2	0	3	68
Coralmizu	168	2	0	0	23	1	2	47	2	1	0	0	246
Coredesat	11148	136	0	0	235	25	11	494	60	0	0	0	12109
Coren	917	26	55	1	63	7	8	290	49	10	0	2	1428
Courcelles	73594	1002	2347	32	5637	751	940	3218	63	249	0	3577	91410
Cowman109	433	36	0	0	101	43	4	360	44	0	0	0	1021
Craigy144	3099	11	0	0	8	3	1	38	0	0	0	1	3161
Crazycomputers	740	12	25	0	81	15	10	889	82	14	0	5	1873
Crazytales	263	20	5	0	20	2	2	122	30	4	0	0	468
Cremepuff222	176	6	0	0	3	2	1	98	5	0	0	0	291
Croat Canuck	83	3	0	0	1	1	0	5	1	0	0	0	94
Crum375	187	18	1	0	98	7	24	291	13	2	0	0	641
Cryptic	9383	238	0	0	136	15	1	322	21	0	0	0	10116
CryptoDerk	1091	1	0	0	67	9	0	1014	45	0	0	0	2227
Crzrussian	5139	133	0	0	156	28	0	150	13	0	0	0	5619
Cuchullain	466	93	0	0	18	1	4	52	0	0	0	0	634
Curps	5148	166	0	0	461	101	0	26558	1065	0	0	0	33499
Cutler	69	0	0	0	0	0	0	7	0	0	0	0	76
CyborgTosser	2	0	0	0	0	0	0	0	0	0	0	0	2
Cyde	19110	111	0	0	258	32	2	830	168	0	0	0	20511
Cydebot	81720	0	0	0	0	0	0	0	0	0	0	0	81720
Cyp	3	0	0	0	0	0	0	0	0	0	0	0	3
Cyrius	1641	102	0	0	30	13	0	72	8	0	0	0	1866
